Theme,Context,Selector,Property,Value
modern,pdf-html,__timing__,navStartIso,2026-02-11T21:51:29.743Z
modern,pdf-html,__timing__,domContentLoadedIso,2026-02-11T21:51:29.790Z
modern,pdf-html,__timing__,pdfReadyIso,2026-02-11T21:51:29.869Z
modern,pdf-html,__timing__,deltaDomToPdfReadyMs,79
modern,pdf-html,__diagnostics__,hasPdfModeFlag,true
modern,pdf-html,__diagnostics__,hasPdfReadyFlag,true
modern,pdf-html,__diagnostics__,userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/144.0.0.0 Safari/537.36"
modern,pdf-html,__diagnostics__,isPdfReady,true
modern,pdf-html,__diagnostics__,stable,true
modern,pdf-html,__diagnostics__,probesUsed,4
modern,pdf-html,__diagnostics__,url,https://www.teinvit.com/pdf/274-91c0f14efcffae2129bd/?v=760061f6bfde
classic,preview-prod,.teinvit-preview,computed.fontFamily,"Inter, sans-serif"
classic,preview-prod,.teinvit-preview,computed.fontSize,17.25px
classic,preview-prod,.teinvit-preview,computed.lineHeight,26.7375px
classic,preview-prod,.teinvit-preview,computed.letterSpacing,normal
classic,preview-prod,.teinvit-preview,computed.textTransform,none
classic,preview-prod,.teinvit-preview,computed.marginTop,0px
classic,preview-prod,.teinvit-preview,computed.marginBottom,0px
classic,preview-prod,.teinvit-preview,computed.paddingTop,0px
classic,preview-prod,.teinvit-preview,computed.paddingBottom,0px
classic,preview-prod,.teinvit-preview,geometry.x,686.094
classic,preview-prod,.teinvit-preview,geometry.y,1586.828
classic,preview-prod,.teinvit-preview,geometry.width,559
classic,preview-prod,.teinvit-preview,geometry.height,794
classic,preview-prod,.teinvit-preview,geometry.clientWidth,559
classic,preview-prod,.teinvit-preview,geometry.clientHeight,794
classic,preview-prod,.teinvit-preview,geometry.scrollWidth,559
classic,preview-prod,.teinvit-preview,geometry.scrollHeight,794
classic,preview-prod,.teinvit-preview,inline.styleAttr,
classic,preview-prod,.teinvit-preview,inline.styleFontSize,
classic,preview-prod,.teinvit-preview,inline.styleMarginTop,
classic,preview-prod,.teinvit-preview,inline.styleMarginBottom,
classic,preview-prod,.teinvit-canvas,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,preview-prod,.teinvit-canvas,computed.fontSize,17.25px
classic,preview-prod,.teinvit-canvas,computed.lineHeight,23.2875px
classic,preview-prod,.teinvit-canvas,computed.letterSpacing,normal
classic,preview-prod,.teinvit-canvas,computed.textTransform,none
classic,preview-prod,.teinvit-canvas,computed.marginTop,0px
classic,preview-prod,.teinvit-canvas,computed.marginBottom,0px
classic,preview-prod,.teinvit-canvas,computed.paddingTop,0px
classic,preview-prod,.teinvit-canvas,computed.paddingBottom,0px
classic,preview-prod,.teinvit-canvas,geometry.x,730.813
classic,preview-prod,.teinvit-canvas,geometry.y,1697.984
classic,preview-prod,.teinvit-canvas,geometry.width,469.563
classic,preview-prod,.teinvit-canvas,geometry.height,651.094
classic,preview-prod,.teinvit-canvas,geometry.clientWidth,470
classic,preview-prod,.teinvit-canvas,geometry.clientHeight,651
classic,preview-prod,.teinvit-canvas,geometry.scrollWidth,470
classic,preview-prod,.teinvit-canvas,geometry.scrollHeight,651
classic,preview-prod,.teinvit-canvas,inline.styleAttr,font-size: 1em;
classic,preview-prod,.teinvit-canvas,inline.styleFontSize,1em
classic,preview-prod,.teinvit-canvas,inline.styleMarginTop,
classic,preview-prod,.teinvit-canvas,inline.styleMarginBottom,
classic,preview-prod,.inv-names,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,preview-prod,.inv-names,computed.fontSize,30.1875px
classic,preview-prod,.inv-names,computed.lineHeight,37.7344px
classic,preview-prod,.inv-names,computed.letterSpacing,normal
classic,preview-prod,.inv-names,computed.textTransform,none
classic,preview-prod,.inv-names,computed.marginTop,0px
classic,preview-prod,.inv-names,computed.marginBottom,36.225px
classic,preview-prod,.inv-names,computed.paddingTop,0px
classic,preview-prod,.inv-names,computed.paddingBottom,0px
classic,preview-prod,.inv-names,geometry.x,0
classic,preview-prod,.inv-names,geometry.y,0
classic,preview-prod,.inv-names,geometry.width,0
classic,preview-prod,.inv-names,geometry.height,0
classic,preview-prod,.inv-names,geometry.clientWidth,0
classic,preview-prod,.inv-names,geometry.clientHeight,0
classic,preview-prod,.inv-names,geometry.scrollWidth,0
classic,preview-prod,.inv-names,geometry.scrollHeight,0
classic,preview-prod,.inv-names,inline.styleAttr,white-space: pre-line; display: none;
classic,preview-prod,.inv-names,inline.styleFontSize,
classic,preview-prod,.inv-names,inline.styleMarginTop,
classic,preview-prod,.inv-names,inline.styleMarginBottom,
classic,preview-prod,.inv-names,wrap.lineCount,0
classic,preview-prod,.inv-names,wrap.textContentTrim,
classic,preview-prod,.inv-message,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,preview-prod,.inv-message,computed.fontSize,15.18px
classic,preview-prod,.inv-message,computed.lineHeight,22.77px
classic,preview-prod,.inv-message,computed.letterSpacing,normal
classic,preview-prod,.inv-message,computed.textTransform,none
classic,preview-prod,.inv-message,computed.marginTop,21.252px
classic,preview-prod,.inv-message,computed.marginBottom,21.252px
classic,preview-prod,.inv-message,computed.paddingTop,0px
classic,preview-prod,.inv-message,computed.paddingBottom,0px
classic,preview-prod,.inv-message,geometry.x,0
classic,preview-prod,.inv-message,geometry.y,0
classic,preview-prod,.inv-message,geometry.width,0
classic,preview-prod,.inv-message,geometry.height,0
classic,preview-prod,.inv-message,geometry.clientWidth,0
classic,preview-prod,.inv-message,geometry.clientHeight,0
classic,preview-prod,.inv-message,geometry.scrollWidth,0
classic,preview-prod,.inv-message,geometry.scrollHeight,0
classic,preview-prod,.inv-message,inline.styleAttr,display: none;
classic,preview-prod,.inv-message,inline.styleFontSize,
classic,preview-prod,.inv-message,inline.styleMarginTop,
classic,preview-prod,.inv-message,inline.styleMarginBottom,
classic,preview-prod,.inv-message,wrap.lineCount,0
classic,preview-prod,.inv-message,wrap.textContentTrim,
classic,preview-prod,.section-title[0],computed.fontFamily,"""Cormorant Garamond"", serif"
classic,preview-prod,.section-title[0],computed.fontSize,10.35px
classic,preview-prod,.section-title[0],computed.lineHeight,13.9725px
classic,preview-prod,.section-title[0],computed.letterSpacing,1.242px
classic,preview-prod,.section-title[0],computed.textTransform,uppercase
classic,preview-prod,.section-title[0],computed.marginTop,9.315px
classic,preview-prod,.section-title[0],computed.marginBottom,6.21px
classic,preview-prod,.section-title[0],computed.paddingTop,0px
classic,preview-prod,.section-title[0],computed.paddingBottom,0px
classic,preview-prod,.section-title[0],geometry.x,0
classic,preview-prod,.section-title[0],geometry.y,0
classic,preview-prod,.section-title[0],geometry.width,0
classic,preview-prod,.section-title[0],geometry.height,0
classic,preview-prod,.section-title[0],geometry.clientWidth,0
classic,preview-prod,.section-title[0],geometry.clientHeight,0
classic,preview-prod,.section-title[0],geometry.scrollWidth,0
classic,preview-prod,.section-title[0],geometry.scrollHeight,0
classic,preview-prod,.section-title[0],inline.styleAttr,
classic,preview-prod,.section-title[0],inline.styleFontSize,
classic,preview-prod,.section-title[0],inline.styleMarginTop,
classic,preview-prod,.section-title[0],inline.styleMarginBottom,
classic,preview-prod,.section-title[1],computed.fontFamily,"""Cormorant Garamond"", serif"
classic,preview-prod,.section-title[1],computed.fontSize,8.073px
classic,preview-prod,.section-title[1],computed.lineHeight,11.3022px
classic,preview-prod,.section-title[1],computed.letterSpacing,0.96876px
classic,preview-prod,.section-title[1],computed.textTransform,uppercase
classic,preview-prod,.section-title[1],computed.marginTop,7.2657px
classic,preview-prod,.section-title[1],computed.marginBottom,4.8438px
classic,preview-prod,.section-title[1],computed.paddingTop,0px
classic,preview-prod,.section-title[1],computed.paddingBottom,0px
classic,preview-prod,.section-title[1],geometry.x,0
classic,preview-prod,.section-title[1],geometry.y,0
classic,preview-prod,.section-title[1],geometry.width,0
classic,preview-prod,.section-title[1],geometry.height,0
classic,preview-prod,.section-title[1],geometry.clientWidth,0
classic,preview-prod,.section-title[1],geometry.clientHeight,0
classic,preview-prod,.section-title[1],geometry.scrollWidth,0
classic,preview-prod,.section-title[1],geometry.scrollHeight,0
classic,preview-prod,.section-title[1],inline.styleAttr,
classic,preview-prod,.section-title[1],inline.styleFontSize,
classic,preview-prod,.section-title[1],inline.styleMarginTop,
classic,preview-prod,.section-title[1],inline.styleMarginBottom,
classic,preview-prod,.inv-events,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,preview-prod,.inv-events,computed.fontSize,13.8px
classic,preview-prod,.inv-events,computed.lineHeight,20.01px
classic,preview-prod,.inv-events,computed.letterSpacing,normal
classic,preview-prod,.inv-events,computed.textTransform,none
classic,preview-prod,.inv-events,computed.marginTop,16.56px
classic,preview-prod,.inv-events,computed.marginBottom,0px
classic,preview-prod,.inv-events,computed.paddingTop,0px
classic,preview-prod,.inv-events,computed.paddingBottom,0px
classic,preview-prod,.inv-events,geometry.x,0
classic,preview-prod,.inv-events,geometry.y,0
classic,preview-prod,.inv-events,geometry.width,0
classic,preview-prod,.inv-events,geometry.height,0
classic,preview-prod,.inv-events,geometry.clientWidth,0
classic,preview-prod,.inv-events,geometry.clientHeight,0
classic,preview-prod,.inv-events,geometry.scrollWidth,0
classic,preview-prod,.inv-events,geometry.scrollHeight,0
classic,preview-prod,.inv-events,inline.styleAttr,display:none;
classic,preview-prod,.inv-events,inline.styleFontSize,
classic,preview-prod,.inv-events,inline.styleMarginTop,
classic,preview-prod,.inv-events,inline.styleMarginBottom,
classic,preview-prod,.events-row.top,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,preview-prod,.events-row.top,computed.fontSize,13.8px
classic,preview-prod,.events-row.top,computed.lineHeight,20.01px
classic,preview-prod,.events-row.top,computed.letterSpacing,normal
classic,preview-prod,.events-row.top,computed.textTransform,none
classic,preview-prod,.events-row.top,computed.marginTop,13.8px
classic,preview-prod,.events-row.top,computed.marginBottom,0px
classic,preview-prod,.events-row.top,computed.paddingTop,0px
classic,preview-prod,.events-row.top,computed.paddingBottom,0px
classic,preview-prod,.events-row.top,geometry.x,0
classic,preview-prod,.events-row.top,geometry.y,0
classic,preview-prod,.events-row.top,geometry.width,0
classic,preview-prod,.events-row.top,geometry.height,0
classic,preview-prod,.events-row.top,geometry.clientWidth,0
classic,preview-prod,.events-row.top,geometry.clientHeight,0
classic,preview-prod,.events-row.top,geometry.scrollWidth,0
classic,preview-prod,.events-row.top,geometry.scrollHeight,0
classic,preview-prod,.events-row.top,inline.styleAttr,
classic,preview-prod,.events-row.top,inline.styleFontSize,
classic,preview-prod,.events-row.top,inline.styleMarginTop,
classic,preview-prod,.events-row.top,inline.styleMarginBottom,
classic,preview-prod,.events-row.bottom,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,preview-prod,.events-row.bottom,computed.fontSize,13.8px
classic,preview-prod,.events-row.bottom,computed.lineHeight,20.01px
classic,preview-prod,.events-row.bottom,computed.letterSpacing,normal
classic,preview-prod,.events-row.bottom,computed.textTransform,none
classic,preview-prod,.events-row.bottom,computed.marginTop,13.8px
classic,preview-prod,.events-row.bottom,computed.marginBottom,0px
classic,preview-prod,.events-row.bottom,computed.paddingTop,0px
classic,preview-prod,.events-row.bottom,computed.paddingBottom,0px
classic,preview-prod,.events-row.bottom,geometry.x,0
classic,preview-prod,.events-row.bottom,geometry.y,0
classic,preview-prod,.events-row.bottom,geometry.width,0
classic,preview-prod,.events-row.bottom,geometry.height,0
classic,preview-prod,.events-row.bottom,geometry.clientWidth,0
classic,preview-prod,.events-row.bottom,geometry.clientHeight,0
classic,preview-prod,.events-row.bottom,geometry.scrollWidth,0
classic,preview-prod,.events-row.bottom,geometry.scrollHeight,0
classic,preview-prod,.events-row.bottom,inline.styleAttr,
classic,preview-prod,.events-row.bottom,inline.styleFontSize,
classic,preview-prod,.events-row.bottom,inline.styleMarginTop,
classic,preview-prod,.events-row.bottom,inline.styleMarginBottom,
classic,preview-prod,.inv-parents-wrapper,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,preview-prod,.inv-parents-wrapper,computed.fontSize,17.25px
classic,preview-prod,.inv-parents-wrapper,computed.lineHeight,23.2875px
classic,preview-prod,.inv-parents-wrapper,computed.letterSpacing,normal
classic,preview-prod,.inv-parents-wrapper,computed.textTransform,none
classic,preview-prod,.inv-parents-wrapper,computed.marginTop,13.8px
classic,preview-prod,.inv-parents-wrapper,computed.marginBottom,0px
classic,preview-prod,.inv-parents-wrapper,computed.paddingTop,0px
classic,preview-prod,.inv-parents-wrapper,computed.paddingBottom,0px
classic,preview-prod,.inv-parents-wrapper,geometry.x,0
classic,preview-prod,.inv-parents-wrapper,geometry.y,0
classic,preview-prod,.inv-parents-wrapper,geometry.width,0
classic,preview-prod,.inv-parents-wrapper,geometry.height,0
classic,preview-prod,.inv-parents-wrapper,geometry.clientWidth,0
classic,preview-prod,.inv-parents-wrapper,geometry.clientHeight,0
classic,preview-prod,.inv-parents-wrapper,geometry.scrollWidth,0
classic,preview-prod,.inv-parents-wrapper,geometry.scrollHeight,0
classic,preview-prod,.inv-parents-wrapper,inline.styleAttr,display:none;
classic,preview-prod,.inv-parents-wrapper,inline.styleFontSize,
classic,preview-prod,.inv-parents-wrapper,inline.styleMarginTop,
classic,preview-prod,.inv-parents-wrapper,inline.styleMarginBottom,
classic,preview-prod,.inv-nasi,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,preview-prod,.inv-nasi,computed.fontSize,13.455px
classic,preview-prod,.inv-nasi,computed.lineHeight,18.837px
classic,preview-prod,.inv-nasi,computed.letterSpacing,normal
classic,preview-prod,.inv-nasi,computed.textTransform,none
classic,preview-prod,.inv-nasi,computed.marginTop,10.764px
classic,preview-prod,.inv-nasi,computed.marginBottom,13.455px
classic,preview-prod,.inv-nasi,computed.paddingTop,0px
classic,preview-prod,.inv-nasi,computed.paddingBottom,0px
classic,preview-prod,.inv-nasi,geometry.x,0
classic,preview-prod,.inv-nasi,geometry.y,0
classic,preview-prod,.inv-nasi,geometry.width,0
classic,preview-prod,.inv-nasi,geometry.height,0
classic,preview-prod,.inv-nasi,geometry.clientWidth,0
classic,preview-prod,.inv-nasi,geometry.clientHeight,0
classic,preview-prod,.inv-nasi,geometry.scrollWidth,0
classic,preview-prod,.inv-nasi,geometry.scrollHeight,0
classic,preview-prod,.inv-nasi,inline.styleAttr,display:none;
classic,preview-prod,.inv-nasi,inline.styleFontSize,
classic,preview-prod,.inv-nasi,inline.styleMarginTop,
classic,preview-prod,.inv-nasi,inline.styleMarginBottom,
classic,preview-prod,__timing__,navStartIso,2026-02-11T21:51:31.438Z
classic,preview-prod,__timing__,domContentLoadedIso,2026-02-11T21:51:31.688Z
classic,preview-prod,__timing__,pdfReadyIso,
classic,preview-prod,__timing__,deltaDomToPdfReadyMs,
classic,preview-prod,__diagnostics__,hasPdfModeFlag,false
classic,preview-prod,__diagnostics__,hasPdfReadyFlag,false
classic,preview-prod,__diagnostics__,userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/144.0.0.0 Safari/537.36"
classic,preview-prod,__diagnostics__,stable,true
classic,preview-prod,__diagnostics__,probesUsed,4
classic,preview-prod,__diagnostics__,url,https://www.teinvit.com/product/invitatie-digitala-personalizata/?v=760061f6bfde
classic,i-html,.teinvit-preview,computed.fontFamily,"""Times New Roman"""
classic,i-html,.teinvit-preview,computed.fontSize,17.25px
classic,i-html,.teinvit-preview,computed.lineHeight,normal
classic,i-html,.teinvit-preview,computed.letterSpacing,normal
classic,i-html,.teinvit-preview,computed.textTransform,none
classic,i-html,.teinvit-preview,computed.marginTop,0px
classic,i-html,.teinvit-preview,computed.marginBottom,0px
classic,i-html,.teinvit-preview,computed.paddingTop,0px
classic,i-html,.teinvit-preview,computed.paddingBottom,0px
classic,i-html,.teinvit-preview,geometry.x,420.5
classic,i-html,.teinvit-preview,geometry.y,48
classic,i-html,.teinvit-preview,geometry.width,559
classic,i-html,.teinvit-preview,geometry.height,794
classic,i-html,.teinvit-preview,geometry.clientWidth,559
classic,i-html,.teinvit-preview,geometry.clientHeight,794
classic,i-html,.teinvit-preview,geometry.scrollWidth,559
classic,i-html,.teinvit-preview,geometry.scrollHeight,794
classic,i-html,.teinvit-preview,inline.styleAttr,
classic,i-html,.teinvit-preview,inline.styleFontSize,
classic,i-html,.teinvit-preview,inline.styleMarginTop,
classic,i-html,.teinvit-preview,inline.styleMarginBottom,
classic,i-html,.teinvit-canvas,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,i-html,.teinvit-canvas,computed.fontSize,15.87px
classic,i-html,.teinvit-canvas,computed.lineHeight,21.4245px
classic,i-html,.teinvit-canvas,computed.letterSpacing,normal
classic,i-html,.teinvit-canvas,computed.textTransform,none
classic,i-html,.teinvit-canvas,computed.marginTop,0px
classic,i-html,.teinvit-canvas,computed.marginBottom,0px
classic,i-html,.teinvit-canvas,computed.paddingTop,0px
classic,i-html,.teinvit-canvas,computed.paddingBottom,0px
classic,i-html,.teinvit-canvas,geometry.x,465.219
classic,i-html,.teinvit-canvas,geometry.y,159.156
classic,i-html,.teinvit-canvas,geometry.width,469.563
classic,i-html,.teinvit-canvas,geometry.height,651.094
classic,i-html,.teinvit-canvas,geometry.clientWidth,470
classic,i-html,.teinvit-canvas,geometry.clientHeight,651
classic,i-html,.teinvit-canvas,geometry.scrollWidth,470
classic,i-html,.teinvit-canvas,geometry.scrollHeight,651
classic,i-html,.teinvit-canvas,inline.styleAttr,font-size: 0.92em;
classic,i-html,.teinvit-canvas,inline.styleFontSize,0.92em
classic,i-html,.teinvit-canvas,inline.styleMarginTop,
classic,i-html,.teinvit-canvas,inline.styleMarginBottom,
classic,i-html,.inv-names,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,i-html,.inv-names,computed.fontSize,27.7725px
classic,i-html,.inv-names,computed.lineHeight,34.7156px
classic,i-html,.inv-names,computed.letterSpacing,normal
classic,i-html,.inv-names,computed.textTransform,none
classic,i-html,.inv-names,computed.marginTop,0px
classic,i-html,.inv-names,computed.marginBottom,31.9384px
classic,i-html,.inv-names,computed.paddingTop,0px
classic,i-html,.inv-names,computed.paddingBottom,0px
classic,i-html,.inv-names,geometry.x,557.734
classic,i-html,.inv-names,geometry.y,159.156
classic,i-html,.inv-names,geometry.width,284.516
classic,i-html,.inv-names,geometry.height,138.813
classic,i-html,.inv-names,geometry.clientWidth,285
classic,i-html,.inv-names,geometry.clientHeight,139
classic,i-html,.inv-names,geometry.scrollWidth,285
classic,i-html,.inv-names,geometry.scrollHeight,139
classic,i-html,.inv-names,inline.styleAttr,white-space: pre-line; margin-bottom: 1.15em;
classic,i-html,.inv-names,inline.styleFontSize,
classic,i-html,.inv-names,inline.styleMarginTop,
classic,i-html,.inv-names,inline.styleMarginBottom,1.15em
classic,i-html,.inv-names,wrap.lineCount,4
classic,i-html,.inv-names,wrap.textContentTrim,"Ruxandra Maria Elena
Gabriela
&
Alexandru Marius Gabriel"
classic,i-html,.inv-message,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,i-html,.inv-message,computed.fontSize,13.9656px
classic,i-html,.inv-message,computed.lineHeight,20.9484px
classic,i-html,.inv-message,computed.letterSpacing,normal
classic,i-html,.inv-message,computed.textTransform,none
classic,i-html,.inv-message,computed.marginTop,9.77592px
classic,i-html,.inv-message,computed.marginBottom,19.5518px
classic,i-html,.inv-message,computed.paddingTop,0px
classic,i-html,.inv-message,computed.paddingBottom,0px
classic,i-html,.inv-message,geometry.x,465.219
classic,i-html,.inv-message,geometry.y,467.906
classic,i-html,.inv-message,geometry.width,469.563
classic,i-html,.inv-message,geometry.height,83.813
classic,i-html,.inv-message,geometry.clientWidth,470
classic,i-html,.inv-message,geometry.clientHeight,84
classic,i-html,.inv-message,geometry.scrollWidth,470
classic,i-html,.inv-message,geometry.scrollHeight,84
classic,i-html,.inv-message,inline.styleAttr,margin-top: 0.7em;
classic,i-html,.inv-message,inline.styleFontSize,
classic,i-html,.inv-message,inline.styleMarginTop,0.7em
classic,i-html,.inv-message,inline.styleMarginBottom,
classic,i-html,.inv-message,wrap.lineCount,4
classic,i-html,.inv-message,wrap.textContentTrim,"Vă invităm cu drag să ne fiți alături în una dintre cele mai frumoase zile din viața noastră, când vom spune „DA” în fața lui Dumnezeu și a celor dragi. Prezența voastră va însemna enorm pentru noi și va transforma acest moment într-o amintire de neuitat."
classic,i-html,.section-title[0],computed.fontFamily,"""Cormorant Garamond"", serif"
classic,i-html,.section-title[0],computed.fontSize,9.522px
classic,i-html,.section-title[0],computed.lineHeight,12.8547px
classic,i-html,.section-title[0],computed.letterSpacing,1.14264px
classic,i-html,.section-title[0],computed.textTransform,uppercase
classic,i-html,.section-title[0],computed.marginTop,8.5698px
classic,i-html,.section-title[0],computed.marginBottom,5.7132px
classic,i-html,.section-title[0],computed.paddingTop,0px
classic,i-html,.section-title[0],computed.paddingBottom,0px
classic,i-html,.section-title[0],geometry.x,605.453
classic,i-html,.section-title[0],geometry.y,349.563
classic,i-html,.section-title[0],geometry.width,189.078
classic,i-html,.section-title[0],geometry.height,12.844
classic,i-html,.section-title[0],geometry.clientWidth,189
classic,i-html,.section-title[0],geometry.clientHeight,13
classic,i-html,.section-title[0],geometry.scrollWidth,189
classic,i-html,.section-title[0],geometry.scrollHeight,13
classic,i-html,.section-title[0],inline.styleAttr,
classic,i-html,.section-title[0],inline.styleFontSize,
classic,i-html,.section-title[0],inline.styleMarginTop,
classic,i-html,.section-title[0],inline.styleMarginBottom,
classic,i-html,.section-title[1],computed.fontFamily,"""Cormorant Garamond"", serif"
classic,i-html,.section-title[1],computed.fontSize,7.42716px
classic,i-html,.section-title[1],computed.lineHeight,10.398px
classic,i-html,.section-title[1],computed.letterSpacing,0.891259px
classic,i-html,.section-title[1],computed.textTransform,uppercase
classic,i-html,.section-title[1],computed.marginTop,6.68444px
classic,i-html,.section-title[1],computed.marginBottom,4.4563px
classic,i-html,.section-title[1],computed.paddingTop,0px
classic,i-html,.section-title[1],computed.paddingBottom,0px
classic,i-html,.section-title[1],geometry.x,664.078
classic,i-html,.section-title[1],geometry.y,413.609
classic,i-html,.section-title[1],geometry.width,71.844
classic,i-html,.section-title[1],geometry.height,10.391
classic,i-html,.section-title[1],geometry.clientWidth,72
classic,i-html,.section-title[1],geometry.clientHeight,10
classic,i-html,.section-title[1],geometry.scrollWidth,72
classic,i-html,.section-title[1],geometry.scrollHeight,10
classic,i-html,.section-title[1],inline.styleAttr,
classic,i-html,.section-title[1],inline.styleFontSize,
classic,i-html,.section-title[1],inline.styleMarginTop,
classic,i-html,.section-title[1],inline.styleMarginBottom,
classic,i-html,.inv-events,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,i-html,.inv-events,computed.fontSize,12.696px
classic,i-html,.inv-events,computed.lineHeight,18.4092px
classic,i-html,.inv-events,computed.letterSpacing,normal
classic,i-html,.inv-events,computed.textTransform,none
classic,i-html,.inv-events,computed.marginTop,8.8872px
classic,i-html,.inv-events,computed.marginBottom,0px
classic,i-html,.inv-events,computed.paddingTop,0px
classic,i-html,.inv-events,computed.paddingBottom,0px
classic,i-html,.inv-events,geometry.x,552.688
classic,i-html,.inv-events,geometry.y,580.141
classic,i-html,.inv-events,geometry.width,294.609
classic,i-html,.inv-events,geometry.height,177.656
classic,i-html,.inv-events,geometry.clientWidth,295
classic,i-html,.inv-events,geometry.clientHeight,178
classic,i-html,.inv-events,geometry.scrollWidth,295
classic,i-html,.inv-events,geometry.scrollHeight,178
classic,i-html,.inv-events,inline.styleAttr,margin-top: 0.7em;
classic,i-html,.inv-events,inline.styleFontSize,
classic,i-html,.inv-events,inline.styleMarginTop,0.7em
classic,i-html,.inv-events,inline.styleMarginBottom,
classic,i-html,.events-row.top,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,i-html,.events-row.top,computed.fontSize,12.696px
classic,i-html,.events-row.top,computed.lineHeight,18.4092px
classic,i-html,.events-row.top,computed.letterSpacing,normal
classic,i-html,.events-row.top,computed.textTransform,none
classic,i-html,.events-row.top,computed.marginTop,12.696px
classic,i-html,.events-row.top,computed.marginBottom,0px
classic,i-html,.events-row.top,computed.paddingTop,0px
classic,i-html,.events-row.top,computed.paddingBottom,0px
classic,i-html,.events-row.top,geometry.x,552.688
classic,i-html,.events-row.top,geometry.y,592.828
classic,i-html,.events-row.top,geometry.width,294.609
classic,i-html,.events-row.top,geometry.height,87.422
classic,i-html,.events-row.top,geometry.clientWidth,295
classic,i-html,.events-row.top,geometry.clientHeight,87
classic,i-html,.events-row.top,geometry.scrollWidth,295
classic,i-html,.events-row.top,geometry.scrollHeight,87
classic,i-html,.events-row.top,inline.styleAttr,
classic,i-html,.events-row.top,inline.styleFontSize,
classic,i-html,.events-row.top,inline.styleMarginTop,
classic,i-html,.events-row.top,inline.styleMarginBottom,
classic,i-html,.events-row.bottom,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,i-html,.events-row.bottom,computed.fontSize,12.696px
classic,i-html,.events-row.bottom,computed.lineHeight,18.4092px
classic,i-html,.events-row.bottom,computed.letterSpacing,normal
classic,i-html,.events-row.bottom,computed.textTransform,none
classic,i-html,.events-row.bottom,computed.marginTop,7.6176px
classic,i-html,.events-row.bottom,computed.marginBottom,0px
classic,i-html,.events-row.bottom,computed.paddingTop,0px
classic,i-html,.events-row.bottom,computed.paddingBottom,0px
classic,i-html,.events-row.bottom,geometry.x,552.688
classic,i-html,.events-row.bottom,geometry.y,687.859
classic,i-html,.events-row.bottom,geometry.width,294.609
classic,i-html,.events-row.bottom,geometry.height,69.938
classic,i-html,.events-row.bottom,geometry.clientWidth,295
classic,i-html,.events-row.bottom,geometry.clientHeight,70
classic,i-html,.events-row.bottom,geometry.scrollWidth,295
classic,i-html,.events-row.bottom,geometry.scrollHeight,70
classic,i-html,.events-row.bottom,inline.styleAttr,margin-top: 0.6em;
classic,i-html,.events-row.bottom,inline.styleFontSize,
classic,i-html,.events-row.bottom,inline.styleMarginTop,0.6em
classic,i-html,.events-row.bottom,inline.styleMarginBottom,
classic,i-html,.inv-parents-wrapper,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,i-html,.inv-parents-wrapper,computed.fontSize,15.87px
classic,i-html,.inv-parents-wrapper,computed.lineHeight,21.4245px
classic,i-html,.inv-parents-wrapper,computed.letterSpacing,normal
classic,i-html,.inv-parents-wrapper,computed.textTransform,none
classic,i-html,.inv-parents-wrapper,computed.marginTop,11.109px
classic,i-html,.inv-parents-wrapper,computed.marginBottom,0px
classic,i-html,.inv-parents-wrapper,computed.paddingTop,0px
classic,i-html,.inv-parents-wrapper,computed.paddingBottom,0px
classic,i-html,.inv-parents-wrapper,geometry.x,605.453
classic,i-html,.inv-parents-wrapper,geometry.y,341
classic,i-html,.inv-parents-wrapper,geometry.width,189.078
classic,i-html,.inv-parents-wrapper,geometry.height,57.281
classic,i-html,.inv-parents-wrapper,geometry.clientWidth,189
classic,i-html,.inv-parents-wrapper,geometry.clientHeight,57
classic,i-html,.inv-parents-wrapper,geometry.scrollWidth,189
classic,i-html,.inv-parents-wrapper,geometry.scrollHeight,57
classic,i-html,.inv-parents-wrapper,inline.styleAttr,margin-top: 0.7em;
classic,i-html,.inv-parents-wrapper,inline.styleFontSize,
classic,i-html,.inv-parents-wrapper,inline.styleMarginTop,0.7em
classic,i-html,.inv-parents-wrapper,inline.styleMarginBottom,
classic,i-html,.inv-nasi,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,i-html,.inv-nasi,computed.fontSize,12.3786px
classic,i-html,.inv-nasi,computed.lineHeight,17.33px
classic,i-html,.inv-nasi,computed.letterSpacing,normal
classic,i-html,.inv-nasi,computed.textTransform,none
